INSTNM,CIPDESC,DEBTMEAN,MD_EARN_WNE,BESTVALUE,Good Investment
The College of New Jersey,"Teacher Education and Professional Development, Specific Levels and Methods.",21615,49000,2.007291794682725,True
The College of New Jersey,"Teacher Education and Professional Development, Specific Subject Areas.",22542,50900,2.043274055638072,True
The College of New Jersey,"English Language and Literature, General.",21798,32400,1.3090909090909093,False
The College of New Jersey,"Biology, General.",19720,24500,1.195121951219512,False
The College of New Jersey,Mathematics.,23749,36600,1.4352941176470588,False
The College of New Jersey,"Psychology, General.",20195,36400,1.7121354656632173,True
The College of New Jersey,Criminal Justice and Corrections.,21112,35700,1.7534381139489197,True
The College of New Jersey,International Relations and National Security Studies.,20663,29500,1.3712001487403551,False
The College of New Jersey,Political Science and Government.,22849,33500,1.34,False
The College of New Jersey,Sociology.,19745,34300,1.7696832112269116,True
The College of New Jersey,Fine and Studio Arts.,20007,32800,1.4260869565217391,False
The College of New Jersey,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",22589,70700,3.0461008186126666,True
The College of New Jersey,"Business Administration, Management and Operations.",19943,51700,2.5219512195121947,True
The College of New Jersey,Accounting and Related Services.,21325,61900,2.526530612244898,True
The College of New Jersey,History.,21875,33700,1.2961538461538462,False
William Paterson University of New Jersey,Communication and Media Studies.,23447,30600,1.3105486316330464,False
William Paterson University of New Jersey,"Computer and Information Sciences, General.",25833,51100,1.9653846153846155,True
William Paterson University of New Jersey,"Teacher Education and Professional Development, Specific Levels and Methods.",24462,42000,1.655107187894073,True
William Paterson University of New Jersey,"Teacher Education and Professional Development, Specific Subject Areas.",25639,41100,1.627658310561958,True
William Paterson University of New Jersey,"English Language and Literature, General.",24532,30600,1.2518921572638384,False
William Paterson University of New Jersey,"Liberal Arts and Sciences, General Studies and Humanities.",24800,32700,1.3959445037353255,False
William Paterson University of New Jersey,"Biology, General.",25010,29600,1.2522210000846097,False
William Paterson University of New Jersey,Mathematics.,24107,50600,1.936323281800092,True
William Paterson University of New Jersey,Health and Physical Education/Fitness.,26085,29400,1.1307692307692307,False
William Paterson University of New Jersey,"Psychology, General.",23996,30900,1.2698804093206757,False
William Paterson University of New Jersey,Criminal Justice and Corrections.,21812,32100,1.4190981432360743,False
William Paterson University of New Jersey,Economics.,21444,34700,1.5772727272727274,True
William Paterson University of New Jersey,Political Science and Government.,23127,34400,1.5254988913525498,True
William Paterson University of New Jersey,Sociology.,25097,32200,1.288,False
William Paterson University of New Jersey,Fine and Studio Arts.,24829,26000,1.0088076669382686,False
William Paterson University of New Jersey,Music.,23061,22800,0.912,False
William Paterson University of New Jersey,"Health Services/Allied Health/Health Sciences, General.",29895,31000,1.0,False
William Paterson University of New Jersey,Mental and Social Health Services and Allied Professions.,24364,31600,1.264,False
William Paterson University of New Jersey,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",22847,71100,2.788235294117647,True
William Paterson University of New Jersey,"Business Administration, Management and Operations.",32228,37900,1.2225806451612904,False
William Paterson University of New Jersey,Accounting and Related Services.,24544,39700,1.588,True
William Paterson University of New Jersey,Finance and Financial Management Services.,24103,43000,1.72,True
William Paterson University of New Jersey,Management Sciences and Quantitative Methods.,21312,40300,1.8744186046511628,True
William Paterson University of New Jersey,Marketing.,22714,37300,1.6954545454545455,True
William Paterson University of New Jersey,"General Sales, Merchandising and Related Marketing Operations.",27304,49300,1.825925925925926,True
William Paterson University of New Jersey,History.,25096,30100,1.2053982619839014,False
Eastern New Mexico University-Main Campus,"Teacher Education and Professional Development, Specific Levels and Methods.",21080,32200,1.7418587038840203,True
Eastern New Mexico University-Main Campus,"Liberal Arts and Sciences, General Studies and Humanities.",19400,37100,2.1011496856770684,True
Eastern New Mexico University-Main Campus,"Biology, General.",14555,25500,1.8124955576089277,True
Eastern New Mexico University-Main Campus,"Psychology, General.",17200,22000,1.4666666666666666,False
Eastern New Mexico University-Main Campus,Criminal Justice and Corrections.,18031,27500,1.6810318479124642,True
Eastern New Mexico University-Main Campus,Fine and Studio Arts.,20729,17600,0.9397191521170376,False
Eastern New Mexico University-Main Campus,Communication Disorders Sciences and Services.,20920,22600,1.0224393774882374,False
Eastern New Mexico University-Main Campus,Mental and Social Health Services and Allied Professions.,16263,29700,1.773134328358209,True
Eastern New Mexico University-Main Campus,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",16110,70000,4.797806716929403,True
Eastern New Mexico University-Main Campus,"Business Administration, Management and Operations.",18996,32300,2.3296069239091235,True
New Mexico Institute of Mining and Technology,Mechanical Engineering.,21289,53600,2.4388024388024387,True
University of New Mexico-Main Campus,Journalism.,17536,27900,1.8,True
University of New Mexico-Main Campus,"Computer and Information Sciences, General.",27203,65900,2.6897959183673468,True
University of New Mexico-Main Campus,"Teacher Education and Professional Development, Specific Levels and Methods.",22583,31200,1.4062922563778961,False
University of New Mexico-Main Campus,"Teacher Education and Professional Development, Specific Subject Areas.",19825,28900,1.445,False
University of New Mexico-Main Campus,Chemical Engineering.,23990,43500,1.7826407671502336,True
University of New Mexico-Main Campus,Civil Engineering.,27267,53900,1.996296296296296,True
University of New Mexico-Main Campus,"Electrical, Electronics and Communications Engineering.",19825,65000,3.939393939393939,True
University of New Mexico-Main Campus,Mechanical Engineering.,24546,59300,2.466927365005408,True
University of New Mexico-Main Campus,"Linguistic, Comparative, and Related Language Studies and Services.",19576,15700,0.8486486486486486,False
University of New Mexico-Main Campus,"Romance Languages, Literatures, and Linguistics.",20389,26400,1.5169798310636098,True
University of New Mexico-Main Campus,"English Language and Literature, General.",21497,25600,1.197324727561854,False
University of New Mexico-Main Campus,Rhetoric and Composition/Writing Studies.,20111,27400,1.3873417721518988,False
University of New Mexico-Main Campus,"Liberal Arts and Sciences, General Studies and Humanities.",25599,25200,1.0714285714285714,False
University of New Mexico-Main Campus,"Biology, General.",19585,24200,1.3477389173535308,False
University of New Mexico-Main Campus,Philosophy.,26147,24200,0.9581502157817636,False
University of New Mexico-Main Campus,Chemistry.,21365,25800,1.1358633441930086,False
University of New Mexico-Main Campus,"Psychology, General.",22514,25800,1.157106337175405,False
University of New Mexico-Main Campus,Criminal Justice and Corrections.,18697,29700,1.7654401711941985,True
University of New Mexico-Main Campus,Anthropology.,23354,23200,1.145679012345679,False
University of New Mexico-Main Campus,Economics.,18562,33200,1.8836879432624116,True
University of New Mexico-Main Campus,Political Science and Government.,21221,29700,1.4236410698878343,False
University of New Mexico-Main Campus,Sociology.,23168,25500,1.1605679956308028,False
University of New Mexico-Main Campus,Film/Video and Photographic Arts.,29235,21200,0.6838709677419355,False
University of New Mexico-Main Campus,Fine and Studio Arts.,19985,19800,1.1933461909353906,False
University of New Mexico-Main Campus,Dental Support Services and Allied Professions.,26805,56400,1.9571780546205364,True
University of New Mexico-Main Campus,"Allied Health Diagnostic, Intervention, and Treatment Professions.",16819,58100,3.7483870967741937,True
University of New Mexico-Main Campus,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",24993,69500,2.78,True
University of New Mexico-Main Campus,"Business Administration, Management and Operations.",20918,38300,2.042666666666667,True
University of New Mexico-Main Campus,History.,22675,19600,0.8585947082530226,False
New Mexico State University-Main Campus,Animal Sciences.,17508,26900,2.0085119092063017,True
New Mexico State University-Main Campus,Wildlife and Wildlands Science and Management.,19116,24100,1.6808480959687544,True
New Mexico State University-Main Campus,Journalism.,21849,24000,1.1162790697674418,False
New Mexico State University-Main Campus,Graphic Communications.,17816,21700,1.5335689045936396,True
New Mexico State University-Main Campus,"Computer and Information Sciences, General.",25063,51800,2.2620087336244543,True
New Mexico State University-Main Campus,Special Education and Teaching.,22377,31100,1.5586628577156318,True
New Mexico State University-Main Campus,"Teacher Education and Professional Development, Specific Levels and Methods.",25173,31800,1.4533820840950642,False
New Mexico State University-Main Campus,"Teacher Education and Professional Development, Specific Subject Areas.",15472,32100,3.1482934484111422,True
New Mexico State University-Main Campus,"Aerospace, Aeronautical and Astronautical Engineering.",22386,65200,2.9146177916852927,True
New Mexico State University-Main Campus,Chemical Engineering.,22694,53400,2.804916482823826,True
New Mexico State University-Main Campus,Civil Engineering.,18775,55800,3.9857142857142858,True
New Mexico State University-Main Campus,"Electrical, Electronics and Communications Engineering.",21069,63700,3.8931670944872265,True
New Mexico State University-Main Campus,Mechanical Engineering.,21171,61500,3.5142857142857142,True
New Mexico State University-Main Campus,"Engineering Technology, General.",22730,55400,2.752795031055901,True
New Mexico State University-Main Campus,"Linguistic, Comparative, and Related Language Studies and Services.",18847,20000,1.3437248051599031,False
New Mexico State University-Main Campus,"Human Development, Family Studies, and Related Services.",26400,22200,1.0571428571428572,False
